iter	Passed	Remaining
343	5186	2352
344	5200	2336
345	5214	2320
346	5227	2304
347	5239	2288
348	5258	2275
349	5323	2281
350	5342	2267
351	5363	2255
352	5384	2242
353	5398	2226
354	5411	2210
355	5424	2194
356	5438	2178
357	5451	2162
358	5465	2146
359	5478	2130
360	5491	2114
361	5504	2098
362	5517	2082
363	5531	2066
364	5544	2050
365	5557	2034
366	5571	2019
367	5584	2003
368	5598	1987
369	5611	1971
370	5624	1955
371	5637	1939
372	5650	1923
373	5664	1908
374	5677	1892
375	5690	1876
376	5703	1860
377	5717	1845
378	5730	1829
379	5744	1814
380	5757	1798
381	5771	1782
382	5797	1770
383	5816	1757
384	5832	1742
385	5846	1726
386	5859	1711
387	5873	1695
388	5886	1679
389	5899	1663
390	5912	1648
391	5925	1632
392	5938	1616
393	5951	1601
394	5965	1585
395	5978	1570
396	5991	1554
397	6005	1538
398	6017	1523
399	6031	1507
400	6044	1492
401	6058	1476
402	6071	1461
403	6084	1445
404	6097	1430
405	6110	1414
406	6123	1399
407	6136	1383
408	6149	1368
409	6162	1352
410	6175	1337
411	6189	1321
412	6202	1306
413	6215	1291
414	6228	1275
415	6241	1260
416	6255	1245
417	6269	1229
418	6282	1214
419	6296	1199
420	6313	1184
421	6378	1179
422	6397	1164
423	6415	1149
424	6433	1135
425	6451	1120
426	6477	1107
427	6490	1091
428	6503	1076
429	6516	1060
430	6529	1045
431	6543	1029
432	6556	1014
433	6569	999
434	6583	983
435	6596	968
436	6609	952
437	6622	937
438	6636	922
439	6649	906
440	6663	891
441	6676	876
442	6690	860
443	6703	845
444	6716	830
445	6729	814
446	6742	799
447	6756	784
448	6769	768
449	6783	753
450	6796	738
451	6810	723
452	6822	707
453	6836	692
454	6848	677
455	6862	662
456	6878	647
457	6904	633
458	6922	618
459	6937	603
460	6951	588
461	6964	572
462	6977	557
463	6990	542
464	7003	527
465	7017	511
466	7030	496
467	7043	481
468	7056	466
469	7069	451
470	7082	436
471	7096	420
472	7109	405
473	7122	390
474	7135	375
475	7148	360
476	7162	345
477	7175	330
478	7188	315
479	7202	300
480	7215	285
481	7228	269
482	7243	254
483	7257	239
484	7270	224
485	7283	209
486	7297	194
487	7310	179
488	7323	164
489	7337	149
490	7350	134
491	7363	119
492	7430	105
493	7450	90
494	7468	75
495	7490	60
496	7509	45
497	7522	30
498	7535	15
499	7549	0
