iter	Passed	Remaining
556	8458	6727
557	8472	6711
558	8486	6695
559	8500	6678
560	8514	6662
561	8528	6647
562	8542	6630
563	8556	6614
564	8571	6599
565	8585	6583
566	8599	6566
567	8612	6550
568	8625	6533
569	8639	6517
570	8652	6500
571	8666	6484
572	8679	6467
573	8692	6451
574	8706	6434
575	8719	6418
576	8732	6401
577	8745	6385
578	8758	6368
579	8772	6352
580	8785	6335
581	8798	6319
582	8811	6302
583	8824	6285
584	8837	6269
585	8850	6253
586	8864	6236
587	8878	6220
588	8891	6204
589	8904	6187
590	8917	6171
591	8931	6155
592	8944	6139
593	8958	6122
594	8973	6107
595	8991	6094
596	9022	6090
597	9046	6081
598	9063	6067
599	9079	6053
600	9096	6039
601	9113	6024
602	9130	6011
603	9151	6000
604	9173	5989
605	9191	5975
606	9208	5962
607	9225	5948
608	9243	5934
609	9260	5920
610	9277	5906
611	9294	5892
612	9311	5878
613	9329	5865
614	9346	5851
615	9362	5836
616	9378	5821
617	9395	5807
618	9411	5793
619	9427	5778
620	9452	5768
621	9472	5756
622	9489	5742
623	9505	5727
624	9521	5712
625	9537	5698
626	9556	5685
627	9573	5671
628	9591	5657
629	9611	5644
630	9630	5631
631	9650	5619
632	9668	5605
633	9684	5590
634	9702	5576
635	9718	5562
636	9735	5547
637	9779	5548
638	9814	5544
639	9847	5539
640	9881	5534
641	9916	5529
642	9949	5524
643	10012	5534
644	10080	5548
645	10112	5541
646	10136	5530
647	10167	5522
648	10200	5516
649	10230	5508
650	10255	5498
651	10280	5487
652	10319	5483
653	10333	5466
654	10347	5450
655	10361	5433
656	10374	5416
657	10388	5399
658	10401	5382
659	10415	5365
660	10428	5348
661	10441	5331
662	10455	5314
663	10478	5302
664	10493	5286
665	10507	5269
666	10520	5252
667	10534	5235
668	10548	5218
669	10561	5201
670	10574	5184
671	10588	5168
672	10607	5153
673	10621	5137
674	10635	5120
675	10650	5104
676	10663	5087
677	10676	5070
678	10690	5054
679	10703	5037
680	10717	5020
681	10731	5003
682	10746	4987
683	10761	4971
684	10775	4954
685	10789	4938
686	10804	4922
687	10818	4906
688	10832	4889
689	10845	4872
690	10859	4856
691	10874	4839
692	10888	4823
693	10902	4807
694	10917	4791
695	10932	4775
696	10946	4758
697	10960	4742
698	10974	4725
699	10988	4709
700	11001	4692
701	11015	4676
702	11028	4659
703	11109	4671
704	11124	4655
705	11137	4637
706	11150	4620
707	11163	4604
708	11180	4588
709	11196	4573
710	11212	4557
711	11228	4542
712	11246	4526
713	11263	4511
714	11279	4496
715	11296	4480
716	11312	4465
717	11329	4449
718	11345	4434
719	11361	4418
720	11378	4402
721	11397	4388
722	11414	4373
723	11431	4357
724	11447	4342
725	11463	4326
726	11480	4310
727	11496	4295
728	11513	4279
729	11538	4267
730	11555	4252
731	11573	4237
732	11594	4223
733	11615	4209
734	11631	4193
735	11648	4178
736	11664	4162
737	11681	4147
738	11698	4131
739	11819	4152
740	11862	4146
741	11879	4130
742	11896	4114
743	11914	4099
744	11930	4083
745	11945	4067
746	11962	4051
747	11979	4035
748	11997	4020
749	12010	4003
750	12024	3986
751	12037	3969
752	12051	3953
753	12066	3936
754	12080	3920
755	12109	3908
756	12142	3897
757	12165	3883
758	12185	3869
759	12204	3854
760	12224	3839
761	12247	3825
762	12267	3810
763	12290	3796
764	12313	3782
765	12336	3768
766	12359	3754
767	12381	3740
768	12403	3725
769	12426	3711
770	12451	3698
771	12470	3683
772	12487	3666
773	12505	3651
774	12522	3635
775	12549	3622
776	12569	3607
777	12586	3591
778	12601	3575
779	12615	3558
780	12630	3541
781	12644	3525
782	12658	3508
783	12672	3491
784	12686	3474
785	12700	3457
786	12714	3441
787	12729	3424
788	12743	3407
789	12756	3390
790	12770	3374
791	12784	3357
792	12800	3341
793	12814	3324
794	12829	3308
795	12845	3292
796	12861	3275
797	12874	3258
798	12888	3242
799	12902	3225
800	12916	3208
801	12929	3192
802	12944	3175
803	12959	3159
804	12973	3142
805	12986	3125
806	12999	3109
807	13013	3092
808	13027	3075
809	13040	3058
810	13053	3042
811	13067	3025
812	13082	3009
813	13096	2992
814	13126	2979
815	13148	2964
816	13163	2948
817	13175	2931
818	13190	2915
819	13205	2898
820	13220	2882
821	13235	2866
822	13250	2849
823	13264	2833
824	13281	2817
825	13296	2800
826	13311	2784
827	13327	2768
828	13345	2752
829	13363	2737
830	13382	2721
831	13400	2705
832	13418	2690
833	13438	2674
834	13451	2658
835	13470	2642
836	13488	2626
837	13504	2610
838	13523	2595
839	13538	2578
840	13559	2563
841	13577	2547
842	13612	2535
843	13651	2523
844	13686	2510
845	13721	2497
846	13755	2484
847	13788	2471
848	13830	2459
849	13847	2443
850	13864	2427
851	13879	2411
852	13897	2394
853	13913	2378
854	13929	2362
855	13945	2345
856	13962	2329
857	13979	2313
858	13995	2297
859	14010	2280
860	14024	2264
861	14041	2247
862	14057	2231
863	14074	2215
864	14088	2198
865	14102	2182
866	14115	2165
867	14144	2151
868	14164	2135
869	14178	2118
870	14195	2102
871	14216	2086
872	14233	2070
873	14250	2054
874	14267	2038
875	14283	2021
876	14299	2005
877	14315	1989
878	14331	1972
879	14345	1956
880	14359	1939
881	14381	1924
882	14394	1907
883	14424	1892
884	14438	1876
885	14451	1859
886	14465	1842
887	14478	1826
888	14492	1809
889	14505	1792
890	14518	1776
891	14531	1759
892	14544	1742
893	14558	1726
894	14580	1710
895	14597	1694
896	14613	1677
897	14629	1661
898	14644	1645
899	14658	1628
900	14672	1612
901	14687	1595
902	14701	1579
903	14715	1562
904	14729	1546
905	14746	1530
906	14761	1513
907	14777	1497
908	14791	1480
909	14805	1464
910	14819	1447
911	14834	1431
912	14848	1414
913	14861	1398
914	14874	1381
915	14888	1365
916	14902	1348
917	14918	1332
918	14932	1316
919	14945	1299
920	14962	1283
921	14976	1266
922	14990	1250
923	15005	1234
924	15018	1217
925	15031	1201
926	15044	1184
927	15057	1168
928	15069	1151
929	15082	1135
930	15095	1118
931	15108	1102
932	15122	1085
933	15134	1069
934	15164	1054
935	15182	1038
936	15198	1021
937	15211	1005
938	15223	988
939	15236	972
940	15249	956
941	15263	939
942	15276	923
943	15289	906
944	15304	890
945	15318	874
946	15331	858
947	15344	841
948	15357	825
949	15373	809
950	15386	792
951	15399	776
952	15414	760
953	15426	743
954	15439	727
955	15453	711
956	15466	694
957	15478	678
958	15491	662
959	15506	646
960	15519	629
961	15532	613
962	15545	597
963	15559	581
964	15572	564
965	15584	548
966	15608	532
967	15621	516
968	15636	500
969	15649	484
970	15663	467
971	15677	451
972	15692	435
973	15706	419
974	15719	403
975	15733	386
976	15747	370
977	15760	354
978	15774	338
979	15787	322
980	15801	306
981	15815	289
982	15828	273
983	15843	257
984	15857	241
985	15871	225
986	15885	209
987	15898	193
988	15912	176
989	15925	160
990	15939	144
991	15952	128
992	15966	112
993	15980	96
994	15994	80
995	16008	64
996	16021	48
997	16034	32
998	16047	16
999	16060	0
